frame,time_seconds,track_id,confidence,center_x,center_y,observed
2,0.033367,1,0.243781,553.083,346.663,1
2,0.033367,2,0.433725,612.136,441.110,1
3,0.050050,1,0.467954,552.699,368.332,1
3,0.050050,2,0.303718,640.075,442.307,1
4,0.066733,1,0.178689,552.472,395.043,1
4,0.066733,2,0.102655,672.733,445.079,1
4,0.066733,4,0.133509,711.893,342.368,1
4,0.066733,3,0.100817,94.596,669.103,1
5,0.083417,1,0.189342,552.228,424.318,1
5,0.083417,2,0.102655,693.495,446.270,0
5,0.083417,4,0.165926,711.331,321.385,1
5,0.083417,3,0.100817,94.595,669.102,0
6,0.100100,1,0.401331,551.953,455.168,1
6,0.100100,2,0.208788,731.497,454.121,1
6,0.100100,4,0.319709,711.047,298.126,1
6,0.100100,3,0.100817,94.595,669.102,0
7,0.116783,1,0.435688,551.842,486.874,1
7,0.116783,2,0.208788,757.582,457.368,0
7,0.116783,4,0.540852,710.848,275.955,1
7,0.116783,3,0.100817,94.594,669.102,0
8,0.133467,1,0.103755,551.305,520.225,1
8,0.133467,2,0.208788,783.667,460.616,0
8,0.133467,4,0.374482,710.734,255.834,1
9,0.150150,1,0.133272,550.381,549.482,1
9,0.150150,2,0.208788,809.753,463.864,0
9,0.150150,4,0.417347,710.615,238.051,1
10,0.166833,1,0.312164,549.500,575.214,1
10,0.166833,2,0.160903,826.991,480.168,1
10,0.166833,4,0.597475,710.493,222.711,1
11,0.183517,1,0.566768,549.079,598.596,1
11,0.183517,2,0.261329,843.450,494.322,1
11,0.183517,4,0.509165,710.233,209.781,1
12,0.200200,1,0.313866,549.914,618.546,1
12,0.200200,2,0.154248,858.415,507.587,1
12,0.200200,4,0.406248,710.070,199.226,1
13,0.216883,1,0.313866,549.745,643.235,0
13,0.216883,2,0.154248,878.254,517.685,0
13,0.216883,4,0.279758,709.941,190.899,1
14,0.233567,1,0.108244,552.033,652.224,1
14,0.233567,2,0.154248,898.094,527.784,0
14,0.233567,4,0.418743,709.762,184.799,1
15,0.250250,1,0.339084,554.064,656.159,1
15,0.250250,2,0.154248,917.933,537.883,0
15,0.250250,4,0.248773,709.355,180.809,1
16,0.266933,1,0.265304,556.353,654.694,1
16,0.266933,2,0.154248,937.773,547.982,0
16,0.266933,4,0.291230,708.836,179.021,1
17,0.283617,1,0.344003,559.053,647.962,1
17,0.283617,2,0.154248,957.612,558.080,0
17,0.283617,4,0.319502,708.341,179.103,1
18,0.300300,1,0.197281,562.247,636.136,1
18,0.300300,4,0.383031,707.873,181.161,1
19,0.316983,1,0.186350,564.957,619.894,1
19,0.316983,4,0.436216,707.155,185.203,1
19,0.316983,5,0.133020,859.624,519.971,1
20,0.333667,1,0.186350,567.187,616.853,0
20,0.333667,4,0.595228,706.481,191.073,1
20,0.333667,5,0.186973,850.231,511.207,1
21,0.350350,1,0.186350,569.417,613.813,0
21,0.350350,4,0.366356,705.590,199.026,1
21,0.350350,5,0.175542,835.083,499.873,1
22,0.367033,1,0.186350,571.647,610.772,0
22,0.367033,4,0.351864,704.795,208.777,1
22,0.367033,5,0.213135,814.321,487.337,1
23,0.383717,1,0.186350,573.877,607.731,0
23,0.383717,4,0.340533,703.859,220.362,1
23,0.383717,5,0.136531,789.053,474.310,1
24,0.400400,1,0.186350,576.107,604.690,0
24,0.400400,4,0.422428,702.977,233.642,1
24,0.400400,5,0.136531,773.292,464.499,0
25,0.417083,4,0.628555,702.211,248.720,1
25,0.417083,5,0.136531,757.531,454.688,0
26,0.433767,4,0.394964,701.512,265.729,1
26,0.433767,5,0.136531,741.770,444.877,0
27,0.450450,4,0.290104,700.589,284.448,1
27,0.450450,5,0.136531,726.009,435.066,0
27,0.450450,6,0.196643,558.570,398.264,1
28,0.467133,4,0.167178,699.436,305.153,1
